Iteration,ExplainedVariance,MaxReturn,MinReturn,dLoss,LossBefore,StdReturn,LossAfter,MeanKL,Perplexity,AverageDiscountedReturn,AverageReturn,Entropy,NumTrajs,MeanKLBefore
434,0.994023686039,-8020.0,-8020.0,0.0,0.00512994859532,0.0,0.00512994859532,0.011759078599,3.77443065931,-910.247233625,-8020.0,1.3282495526,3,0.011759078599
435,0.994340415156,-8020.0,-8020.0,0.0,-0.0161107032562,0.0,-0.0161107032562,0.0114185674484,3.69791634344,-910.247233625,-8020.0,1.3077695106,3,0.0114185674484
436,0.959567668717,-8020.0,-8020.0,0.0,0.00512239677563,0.0,0.00512239677563,0.0114973820653,3.89048824434,-910.247233625,-8020.0,1.35853466244,3,0.0114973820653
437,0.993548766352,-8020.0,-8020.0,0.0,0.00597283566896,0.0,0.00597283566896,0.0124914405119,3.84039885397,-910.247233625,-8020.0,1.34557622943,3,0.0124914405119
438,0.988206331225,-8020.0,-8020.0,0.0,-0.00770142135051,0.0,-0.00770142135051,0.0141279316683,4.02014954845,-910.247233625,-8020.0,1.39131910305,3,0.0141279316683
439,-3.30959987364,-2963.75,-7626.25,0.0,-0.0109472939996,1914.91768027,-0.0109472939996,0.0311881602086,4.33025420828,-639.674841699,-5442.91666667,1.4656262489,3,0.0311881602086
440,0.853159576451,-8020.0,-8020.0,0.0,0.00464403768436,0.0,0.00464403768436,0.0102017558943,3.71389044267,-910.247233625,-8020.0,1.31207996402,3,0.0102017558943
441,0.993660950658,-8020.0,-8020.0,0.0,-0.00606063127764,0.0,-0.00606063127764,0.0171123461098,3.87758831773,-910.247233625,-8020.0,1.35521339279,3,0.0171123461098
442,0.993182582885,-8020.0,-8020.0,0.0,-0.0132002934163,0.0,-0.0132002934163,0.0114678714707,3.87987872834,-910.247233625,-8020.0,1.35580389756,3,0.0114678714707
443,0.992541047412,-8020.0,-8020.0,0.0,-0.0238317238563,0.0,-0.0238317238563,0.012346115933,3.77290818771,-910.247233625,-8020.0,1.32784610666,3,0.012346115933
444,0.948283271184,-8020.0,-8020.0,0.0,0.0030198010139,0.0,0.0030198010139,0.0178999137231,3.91982793377,-910.247233625,-8020.0,1.36604775839,3,0.0178999137231
445,0.119748134906,2561.25,-8020.0,0.0,-0.0150448781082,4988.04908562,-0.0150448781082,0.0113778167793,4.12325196609,-364.981243665,-4492.91666667,1.41664216418,3,0.0113778167793
446,0.899868127813,-8020.0,-8020.0,0.0,0.00636190689689,0.0,0.00636190689689,0.0105334975445,3.73697699957,-910.247233625,-8020.0,1.3182769957,3,0.0105334975445
447,0.959989398705,-8020.0,-8020.0,0.0,-0.00389438418527,0.0,-0.00389438418527,0.0105345923018,3.96926526367,-910.247233625,-8020.0,1.37858100545,3,0.0105345923018
448,-3.58052361479,-8020.0,-8020.0,0.0,-0.0154930468731,0.0,-0.0154930468731,0.0152115564744,3.77897825005,-910.247233625,-8020.0,1.32945366887,3,0.0152115564744
449,0.0873638316865,-1788.75,-8020.0,0.0,-0.0100848287316,2937.43942018,-0.0100848287316,0.011686201843,4.2837033691,-804.751387206,-5942.91666667,1.45481790862,3,0.011686201843
450,0.791111281785,-8020.0,-8020.0,0.00636471774252,0.0109334865927,0.0,0.00456876885013,0.00991600137768,3.80542842389,-910.247233625,-8020.0,1.33642857995,3,0.00904610448297
451,0.994189926771,-8020.0,-8020.0,0.0,0.0122488402124,0.0,0.0122488402124,0.0117892103457,3.83237828072,-910.247233625,-8020.0,1.3434855715,3,0.0117892103457
452,0.993743296601,-8020.0,-8020.0,0.00127404044958,-0.0014714131242,0.0,-0.00274545357378,0.00999953369309,3.85412883194,-910.247233625,-8020.0,1.34914499754,3,0.00997305817732
453,-0.440028535294,-2445.0,-8020.0,0.0,-0.0111221823183,2449.13001844,-0.0111221823183,0.0176848258246,4.13725360137,-491.44668548,-4592.91666667,1.42003218639,3,0.0176848258246
454,0.892318113335,-8020.0,-8020.0,0.0,-0.00413308276832,0.0,-0.00413308276832,0.0105820959196,3.87296092896,-910.247233625,-8020.0,1.35401931243,3,0.0105820959196
455,0.992791171676,-8020.0,-8020.0,0.0,-0.00669667228953,0.0,-0.00669667228953,0.0112027264629,3.77050107378,-910.247233625,-8020.0,1.32720790345,3,0.0112027264629
456,0.993930346592,-8020.0,-8020.0,0.0,0.0121064619965,0.0,0.0121064619965,0.0126311527013,3.83451824829,-910.247233625,-8020.0,1.34404380719,3,0.0126311527013
457,0.239791863387,-2357.5,-8020.0,0.0,-0.00651707342665,2339.03321671,-0.00651707342665,0.0129850516588,4.11444545265,-686.791064611,-4936.66666667,1.41450406263,3,0.0129850516588
458,0.218602460998,-1451.25,-8020.0,0.0,-0.0492544227689,2712.99438659,-0.0492544227689,0.0440864211031,3.89516954112,-630.573274054,-5026.25,1.35973720626,3,0.0440864211031
459,0.701476336112,-8020.0,-8020.0,0.0,-0.00708249117097,0.0,-0.00708249117097,0.012105483355,3.88238799017,-910.247233625,-8020.0,1.3564504257,3,0.012105483355
460,0.0926299673144,7667.5,-8020.0,0.0,-0.000613713566362,7395.15841991,-0.000613713566362,0.0259541382876,4.30901012607,9.8920912908,-2790.83333333,1.46070820861,3,0.0259541382876
461,-2.84546011937,-4745.0,-8020.0,0.0,0.00700906644815,1543.84980559,0.00700906644815,0.0130229711119,4.10034172557,-813.627857298,-6928.33333333,1.41107031794,3,0.0130229711119
462,0.876525852476,-8020.0,-8020.0,0.0,0.0221247409343,0.0,0.0221247409343,0.0178931314557,3.91869889996,-910.247233625,-8020.0,1.36575968543,3,0.0178931314557
463,0.994238890127,-8020.0,-8020.0,0.0,0.00138481218373,0.0,0.00138481218373,0.0127616411254,4.02131072913,-910.247233625,-8020.0,1.39160790151,3,0.0127616411254
464,0.856063373343,-8020.0,-8020.0,0.0,0.00372414154565,0.0,0.00372414154565,0.0181719970398,3.89081357669,-910.247233625,-8020.0,1.35861828144,3,0.0181719970398
465,-0.00276693507251,198.75,-8020.0,0.0,-0.0169987872891,3435.50320793,-0.0169987872891,0.0190482996538,4.28224730405,-594.123774539,-4432.5,1.45447794283,3,0.0190482996538
466,-0.665443807529,-7001.25,-8020.0,0.0,0.0182673685656,480.243355556,0.0182673685656,0.010379854594,4.20534648219,-894.742731316,-7680.41666667,1.4363566877,3,0.010379854594
467,0.983332410092,-8020.0,-8020.0,0.0,0.00387006182663,0.0,0.00387006182663,0.0111494547596,3.86314698866,-910.247233625,-8020.0,1.35148213335,3,0.0111494547596
468,0.99406115659,-8020.0,-8020.0,0.0,0.0086676352422,0.0,0.0086676352422,0.0112185658171,3.8722363586,-910.247233625,-8020.0,1.35383221058,3,0.0112185658171
469,0.994369991874,-8020.0,-8020.0,0.0,0.00642108220172,0.0,0.00642108220172,0.0124968997039,3.74327816422,-910.247233625,-8020.0,1.31996174201,3,0.0124968997039
470,0.0115342833338,-738.75,-8020.0,0.0,-0.0209944387487,3432.41416701,-0.0209944387487,0.0171472106907,4.22579374939,-766.858819781,-5592.91666667,1.44120711284,3,0.0171472106907
471,0.980038523769,-8020.0,-8020.0,0.0080619617291,0.0118526719918,0.0,0.00379071026275,0.00974393979152,3.91204210471,-910.247233625,-8020.0,1.36405951508,3,0.00921774804032
472,-0.0620981601928,2148.75,-8020.0,0.0,0.00204250160824,4179.57064349,0.00204250160824,0.0248710630821,4.22708415191,-366.457317047,-3278.33333333,1.44151242957,3,0.0248710630821
473,-0.190951283636,-3151.25,-8020.0,0.0,0.0190642073297,2295.1507606,0.0190642073297,0.0317126830063,4.0518613447,-738.261135125,-6397.08333333,1.39917636682,3,0.0317126830063
474,0.711409605563,-7551.25,-8020.0,0.0,-0.0074024525436,220.970869121,-0.0074024525436,0.0347746467796,3.76266101263,-906.654538416,-7863.75,1.32512642321,3,0.0347746467796
475,-0.0117211380262,4117.5,-8020.0,0.0,-0.00295315038939,5521.77822103,-0.00295315038939,0.0220239820411,4.28606979874,499.996096797,-228.333333333,1.45537018221,3,0.0220239820411
476,-0.92041584164,-8020.0,-8020.0,0.0,-0.00539801397834,0.0,-0.00539801397834,0.0138408792862,3.95719311241,-910.247233625,-8020.0,1.37553496394,3,0.0138408792862
477,-2.54783943364,-7313.75,-8020.0,0.0,-0.0173469904937,332.929442809,-0.0173469904937,0.0171554211404,3.97844316483,-905.077589861,-7784.58333333,1.38089057816,3,0.0171554211404
478,0.116580276894,498.75,-8020.0,0.0,-0.00454768648426,3543.45175602,-0.00454768648426,0.00984024726698,4.42072948487,-487.651539626,-3280.41666667,1.4863047243,3,0.00984024726698
479,-0.885077068806,948.75,-6195.0,0.0,0.00818226178099,2991.1428859,0.00818226178099,0.0208287494956,4.59570985736,-208.13697187,-2153.33333333,1.52512322861,3,0.0208287494956
480,0.288005727514,-8020.0,-8020.0,0.0,0.000972481328894,0.0,0.000972481328894,0.0312385055095,3.99265148429,-910.247233625,-8020.0,1.3844555426,3,0.0312385055095
481,0.189430589225,3948.75,-8020.0,0.0,-0.00368739057988,5642.12285822,-0.00368739057988,0.0134378329457,3.95442936563,-42.9349433612,-4030.41666667,1.37483630905,3,0.0134378329457
482,0.925231754082,-8020.0,-8020.0,0.0,0.0164751752677,0.0,0.0164751752677,0.0151160266126,3.90650611978,-910.247233625,-8020.0,1.36264339902,3,0.0151160266126
483,0.99391165244,-8020.0,-8020.0,0.0,-0.00354294680666,0.0,-0.00354294680666,0.0134712992639,3.87230501714,-910.247233625,-8020.0,1.3538499414,3,0.0134712992639
484,0.952223194387,-8020.0,-8020.0,0.0,0.0133210109706,0.0,0.0133210109706,0.0146419593663,3.91352187653,-910.247233625,-8020.0,1.36443770426,3,0.0146419593663
485,0.994130609389,-8020.0,-8020.0,0.0,0.000454597157776,0.0,0.000454597157776,0.0137665453423,3.84684060253,-910.247233625,-8020.0,1.34725218869,3,0.0137665453423
486,0.994133842609,-8020.0,-8020.0,0.0,-0.0128267009114,0.0,-0.0128267009114,0.0138136654213,3.99313888703,-910.247233625,-8020.0,1.3845776101,3,0.0138136654213
487,0.994279602159,-8020.0,-8020.0,0.0,-0.0062632485588,0.0,-0.0062632485588,0.0120286136236,3.90948123996,-910.247233625,-8020.0,1.36340468999,3,0.0120286136236
488,0.994386148062,-8020.0,-8020.0,0.0,0.00269533147415,0.0,0.00269533147415,0.0106139068912,3.918777864,-910.247233625,-8020.0,1.36577983581,3,0.0106139068912
489,0.969676909731,-8020.0,-8020.0,0.0,-0.00336938908414,0.0,-0.00336938908414,0.0142888212994,3.99301987907,-910.247233625,-8020.0,1.38454780655,3,0.0142888212994
490,0.993714963346,-8020.0,-8020.0,0.0,0.00149055512871,0.0,0.00149055512871,0.0155444748938,4.07529126784,-910.247233625,-8020.0,1.40494222091,3,0.0155444748938
491,0.994251089389,-8020.0,-8020.0,0.0,0.00934216746967,0.0,0.00934216746967,0.0116110615188,3.88063502479,-910.247233625,-8020.0,1.35599880643,3,0.0116110615188
492,0.994086449001,-8020.0,-8020.0,0.0,0.00723655161892,0.0,0.00723655161892,0.0115642130301,3.89646175712,-910.247233625,-8020.0,1.36006889958,3,0.0115642130301
493,0.911600873714,-7457.5,-8020.0,0.0,0.0271758146256,265.165042945,0.0271758146256,0.037238668852,3.91837828212,-906.443793854,-7832.5,1.36567786466,3,0.037238668852
494,0.234193344822,3642.5,-8020.0,0.0,-0.00765292162851,5497.75522373,-0.00765292162851,0.0142030152644,4.04686300885,-125.420995602,-4132.5,1.39794201527,3,0.0142030152644
495,0.613471281132,-8020.0,-8020.0,0.0,-0.00333046014023,0.0,-0.00333046014023,0.0140806829822,3.93927297347,-910.247233625,-8020.0,1.37099618178,3,0.0140806829822
496,0.979138768306,-8020.0,-8020.0,0.0,-0.00366092399596,0.0,-0.00366092399596,0.015358303544,3.95813158635,-910.247233625,-8020.0,1.37577209229,3,0.015358303544
497,0.994196908116,-8020.0,-8020.0,0.0,-0.00652499106228,0.0,-0.00652499106228,0.0129516720717,3.96560730363,-910.247233625,-8020.0,1.37765900947,3,0.0129516720717
498,0.994108487359,-8020.0,-8020.0,0.0,-0.00208768016767,0.0,-0.00208768016767,0.012894705778,3.88651256988,-910.247233625,-8020.0,1.35751224392,3,0.012894705778
499,0.911525299296,-8020.0,-8020.0,0.0,0.0206475262231,0.0,0.0206475262231,0.0375403771506,4.04970145862,-910.247233625,-8020.0,1.39864316448,3,0.0375403771506
